latitude, longitude, datanum, time, pressure, altitude, temperature
44.231979, -76.613510, 303, 17:28:04, 307.50, 76.94, 41.81
44.231979, -76.613502, 304, 17:28:06, 306.75, 75.69, 41.81
44.231979, -76.613502, 305, 17:28:08, 301.25, 74.25, 41.81
44.231979, -76.613494, 306, 17:28:10, 299.00, 74.81, 41.69
44.231979, -76.613494, 307, 17:28:12, 297.75, 75.56, 41.81
44.231983, -76.613494, 308, 17:28:14, 304.75, 76.75, 41.94
44.231983, -76.613502, 309, 17:28:17, 308.00, 75.37, 42.00
44.231983, -76.613502, 310, 17:28:19, 302.25, 75.81, 42.00
44.231983, -76.613502, 311, 17:28:21, 302.25, 76.19, 42.06
44.231979, -76.613510, 312, 17:28:23, 297.50, 73.56, 42.13
44.231979, -76.613510, 313, 17:28:25, 293.75, 73.31, 42.13
44.231983, -76.613510, 314, 17:28:27, 300.25, 75.12, 42.06
44.231983, -76.613517, 315, 17:28:29, 303.50, 75.81, 42.00
44.231979, -76.613517, 316, 17:28:31, 305.25, 75.44, 42.06
44.231975, -76.613517, 317, 17:28:33, 305.25, 76.00, 42.00
44.231971, -76.613517, 318, 17:28:35, 304.75, 76.00, 42.00
44.231967, -76.613517, 319, 17:28:37, 304.25, 76.31, 42.06
44.231964, -76.613517, 320, 17:28:39, 303.25, 76.31, 42.06
44.231960, -76.613517, 321, 17:28:41, 303.75, 76.69, 41.94
44.231956, -76.613517, 322, 17:28:43, 309.50, 77.75, 41.69
44.231956, -76.613517, 323, 17:28:45, 309.50, 77.75, 41.69
44.231956, -76.613510, 324, 17:28:47, 309.25, 77.06, 41.75
44.231956, -76.613510, 325, 17:28:49, 305.00, 75.56, 41.94
44.231956, -76.613510, 326, 17:28:51, 300.25, 74.50, 42.00
44.231956, -76.613502, 327, 17:28:53, 307.50, 77.50, 42.06
44.231960, -76.613502, 328, 17:28:55, 299.25, 75.19, 42.19
44.231960, -76.613502, 329, 17:28:57, 303.75, 76.81, 42.25
44.231964, -76.613510, 330, 17:29:00, 300.25, 74.69, 42.31
44.231964, -76.613510, 331, 17:29:02, 301.25, 75.87, 42.38
44.231964, -76.613517, 332, 17:29:04, 299.50, 73.12, 42.38
44.231960, -76.613517, 333, 17:29:06, 292.50, 75.44, 42.38
44.231960, -76.613525, 334, 17:29:08, 303.25, 76.44, 42.38
44.231956, -76.613525, 335, 17:29:10, 305.00, 76.94, 42.44
44.231952, -76.613525, 336, 17:29:12, 304.75, 76.25, 42.44
44.231948, -76.613525, 337, 17:29:14, 305.50, 76.81, 42.50
44.231945, -76.613525, 338, 17:29:16, 306.25, 76.19, 42.50
44.231945, -76.613525, 339, 17:29:18, 308.75, 77.37, 42.44
44.231941, -76.613525, 340, 17:29:20, 311.00, 77.25, 42.38
44.231941, -76.613517, 341, 17:29:22, 310.00, 77.81, 42.50
44.231941, -76.613517, 342, 17:29:24, 308.75, 77.00, 42.56
44.231941, -76.613517, 343, 17:29:26, 308.50, 76.06, 42.56
44.231941, -76.613510, 344, 17:29:28, 302.75, 74.75, 42.56
44.231941, -76.613510, 345, 17:29:30, 299.50, 75.56, 42.63
44.231945, -76.613510, 346, 17:29:32, 302.25, 75.69, 42.69
44.231945, -76.613510, 347, 17:29:34, 305.25, 76.69, 42.81
44.231948, -76.613510, 348, 17:29:36, 310.50, 77.87, 42.94
44.231952, -76.613517, 349, 17:29:38, 304.75, 77.19, 42.94
